2 Raters;4 Raters;6 Raters;8 Raters;10 Raters
0.718585858585859;0.891150895140665;0.804405976024334;0.785483900226757;0.828441769841661
0.8408;0.810432347278138;0.904773800872093;0.830924836137369;0.699216498890347
0.860014068937795;0.810090433127082;0.818604964165143;0.862566045008317;0.863385172143975
0.839191919191919;0.796763445978106;0.749204935192196;0.760760696342655;0.815519871537535
0.880408653846154;0.7872;0.753676021116977;0.815483351235231;0.867329258314482
0.731611162983712;0.829190904283448;0.843170909090909;0.838672384526043;0.776468879014976
0.899687468494808;0.868587063920347;0.851213426573427;0.842108112644182;0.810856
0.778418868306509;0.836383721222164;0.894106853146853;0.828717201166181;0.882499356278431
0.880408653846154;0.825986312399356;0.796767857142857;0.805037821198641;0.792247562581808
0.860014068937795;0.856935584740463;0.781554184863356;0.822700866142592;0.837898551623993
0.778418868306509;0.856992823385262;0.818314822248985;0.791625615763547;0.773422689663257
0.820738664798318;0.776772965254641;0.85125810162773;0.803098648894794;0.792657004830918
0.939273725968874;0.83697310819262;0.779068077924691;0.795719399121066;0.815574016614953
0.840736294517807;0.8404;0.857830671684807;0.779560229394291;0.785992
0.899687468494808;0.831301286531542;0.829344729344729;0.8328613265536;0.769518825689835
0.880552220888355;0.769601566618965;0.874825485749856;0.891344257836404;0.795530125195618
0.898789543281457;0.755508549268465;0.786356957794502;0.822635159326889;0.809857544600054
0.778418868306509;0.734396723880786;0.862820869139865;0.810855138270893;0.798922888616891
0.819437443290654;0.893429487179487;0.869781118777103;0.765292283076769;0.804208543492001
0.94015037593985;0.846804887820513;0.825062701340973;0.777759234534935;0.772183347936195
0.860350877192982;0.846497390606182;0.823912544210188;0.886125714285714;0.743503243744208
0.820451127819549;0.835889300193901;0.832041633486244;0.774562221198387;0.809251486041074
0.880408653846154;0.79385;0.814511835143414;0.752454994782004;0.782436518984304
0.87452711223203;0.781906708040062;0.729757420186463;0.836612413453639;0.855081983165475
0.733601070950469;0.745511257896254;0.873543039367104;0.817147434178297;0.842206999867106
0.940246221599439;0.838068181818182;0.757349537037037;0.767224430558932;0.710321864594895
0.840736294517807;0.855722899164964;0.805519480519481;0.800170068027211;0.810405174586285
0.9004900490049;0.769878883622959;0.835862990810359;0.823078571428571;0.75103734439834
0.94015037593985;0.777174864344478;0.818402714932127;0.749248072562358;0.788462482210335
0.878855519480519;0.783609922154639;0.806266701838492;0.852317426819989;0.839230843095833
0.856554422819483;0.845528455284553;0.772377470860787;0.817892470350379;0.845488
0.777336995219205;0.840336134453782;0.810337120506612;0.805719148814441;0.758594953775038
0.701470147014702;0.786858974358974;0.781195902485508;0.872477287970246;0.84608086410743
0.877463054187192;0.774239314940083;0.882606565409113;0.847089271405678;0.823952443793358
0.741274127412741;0.852979600040197;0.781960495315937;0.76728848387385;0.802729348944931
0.800281011641911;0.780444444444445;0.857834400609019;0.875866539520631;0.877284787735849
0.840736294517807;0.842840980515399;0.744521676983551;0.852908689248895;0.840711486282786
