2 Raters;4 Raters;6 Raters;8 Raters;10 Raters
0.713114754098361;0.623258458913847;0.722798737668098;0.720819133398247;0.69461132350264
0.730960264900662;0.751226591113261;0.702196999494297;0.6078060422609;0.667155080407373
0.778761061946903;0.745385105028644;0.652824501439836;0.743154509313441;0.700689238542439
0.716157205240175;0.710103938344057;0.724249797242498;0.62077982115254;0.77629162153252
0.573608617594255;0.758470311975847;0.655785032200755;0.740255906964388;0.682924597364568
0.677938808373591;0.701674689809479;0.65091446719965;0.563277525869085;0.679481127622213
0.738745980707396;0.631582749404031;0.729751863074277;0.802667292653942;0.714111047180667
0.640718562874252;0.654559135371776;0.670363014454375;0.727895180491267;0.736967313924573
0.686454849498328;0.678410633888373;0.732827486708167;0.680173620034838;0.626175318083057
0.683277027027027;0.701796001355473;0.671852568046644;0.667187239397753;0.791662956961484
0.52;0.667671645881869;0.736849511694014;0.635530563365615;0.622264596386089
0.692307692307692;0.686350854423535;0.771105426147839;0.633577130559958;0.731195406396893
0.708818635607321;0.690839438134283;0.703375187190416;0.733352975839717;0.658983377671446
0.625156184922949;0.618023625946099;0.744904994346543;0.709770573638461;0.652688211666728
0.654190398698129;0.699003598117908;0.676784710511523;0.675442353949059;0.644472860782547
0.58350687213661;0.587008259834803;0.622108775632433;0.706006513086479;0.673342998800766
0.738114423851733;0.669749009247028;0.706385090427878;0.679933615861067;0.722395565670656
0.716369529983792;0.734299516908212;0.700953640923874;0.60449809627815;0.765159382865055
0.688796680497925;0.731054674201675;0.714720952776624;0.696353334301903;0.691251154201293
0.497816593886463;0.720175687163502;0.78814688482652;0.696150174992046;0.65523907720067
0.792013311148086;0.727310865613201;0.72348685864313;0.674014504200474;0.703570748687825
0.817073170731707;0.663621556546987;0.761963730427365;0.716298879487766;0.68755603370988
0.660543130990415;0.604675146098316;0.697167223444417;0.698034715248888;0.562020460358056
0.62882096069869;0.757526773085472;0.725379302844092;0.598102516800632;0.684058159279226
0.710743801652893;0.743751755124965;0.634146341463415;0.676222950035144;0.733446823761312
0.602385685884692;0.721259093072269;0.716734247835965;0.582141072807376;0.772083675892939
0.71264367816092;0.684924866698982;0.664036579585692;0.65080001144918;0.728045064179518
0.602510460251046;0.639364727096193;0.741973276799911;0.714787505805852;0.751672862453532
0.593128390596745;0.725495447241564;0.714051169790669;0.759667431689256;0.699036016853983
0.732949876746097;0.715475364330326;0.668147513782583;0.792849121316053;0.753296891631037
0.78448275862069;0.694678685664437;0.528736657449529;0.626017331707799;0.671448361343006
0.602510460251046;0.631295627166138;0.737938068391081;0.639934780639512;0.650210064064787
0.762931034482759;0.708386404773078;0.675744039610355;0.71984708319958;0.692439571205185
0.698275862068966;0.709361964029269;0.615946340671824;0.683813047829911;0.658658991106683
0.620303756994404;0.725832656376929;0.748918211442919;0.77554925686661;0.68841920803941
0.620909816440543;0.666324435318275;0.743251585386385;0.724167197114365;0.698309633378662
0.699759807846277;0.661819411565776;0.636754462342185;0.703377048709367;0.730408862935797
0.593128390596745;0.771801713242522;0.718932489221197;0.733726954357327;0.713884336221026
0.75609756097561;0.714362524363196;0.606120069391121;0.709846644279723;0.654574303481852
0.683544303797468;0.698996655518395;0.687482866385218;0.711610544191668;0.712347281748502
0.760765550239235;0.775647562716704;0.725122167925367;0.730706695313861;0.762184028002253
0.579663730984788;0.680771581878693;0.752711970926579;0.705156748300138;0.666879329201604
0.693877551020408;0.704163102366695;0.757086106935796;0.671791839148433;0.698620556378661
0.765957446808511;0.722564734895191;0.713440315615504;0.632379757545697;0.691112270393454
0.684684684684685;0.601054838055311;0.576804300583324;0.668252188929621;0.67978616532721
0.708818635607321;0.628825548007564;0.668776087249226;0.723289888159986;0.669833387311526
0.662731871838111;0.683614978039157;0.634366783523225;0.71143832446193;0.647095359539248
0.701746910950149;0.659886628876292;0.768055666640006;0.632309941520468;0.672355139144498
0.781050955414013;0.744640817149385;0.72407864451901;0.729952200095311;0.621340619241031
0.773662551440329;0.719807457432287;0.663113712928702;0.670572662043653;0.740345492183596
0.735557363710334;0.693415089309517;0.644566149420518;0.735857204548726;0.695599544289376
0.754098360655738;0.647627357540775;0.697447299541246;0.655447770022477;0.618698577523577
0.747899159663866;0.700272479564033;0.744747955310846;0.658381946354385;0.576831019626616
0.64195450716091;0.724152754890019;0.684357541899441;0.757105041161242;0.74364471122068
0.737903225806452;0.754456777665658;0.727996102630724;0.72133012658957;0.65591580557119
0.752883031301483;0.694548872180451;0.680431967822805;0.666284586700715;0.77602523659306
0.483897605284889;0.689356182153342;0.677850883179994;0.663830461135346;0.657111570976513
0.637826961770624;0.67948717948718;0.662363725117969;0.677998993746855;0.648149019238911
0.750415973377704;0.625101323966496;0.67056207803476;0.680688075482002;0.705731951094789
0.721669980119284;0.73267750213858;0.694769396261934;0.72002929925938;0.726270756290334
