2 Raters;4 Raters;6 Raters;8 Raters;10 Raters
0.5;0.495066666666667;0.500106666666667;0.494321428571429;0.499502222222222
0.5;0.500366666666667;0.496853333333333;0.498807142857143;0.480502222222222
0.4968;0.499866666666667;0.499373333333333;0.50005;0.497697777777778
0.496;0.4952;0.470586666666667;0.500178571428571;0.495013333333333
0.4976;0.4829;0.499946666666667;0.4962;0.498973333333333
0.4944;0.497566666666667;0.5;0.499671428571429;0.500017777777778
0.4996;0.4979;0.500093333333333;0.499921428571429;0.499213333333333
0.5008;0.497466666666667;0.490293333333333;0.4999;0.500084444444444
0.5004;0.499966666666667;0.498733333333333;0.499992857142857;0.500084444444444
0.5;0.496133333333333;0.49712;0.497307142857143;0.49996
0.4982;0.493433333333333;0.49548;0.487371428571429;0.499893333333333
0.5;0.4997;0.498933333333333;0.500007142857143;0.499866666666667
0.4984;0.4974;0.4984;0.486164285714286;0.494453333333333
0.4802;0.5;0.499986666666667;0.499335714285714;0.497644444444444
0.492;0.5008;0.499466666666667;0.495535714285714;0.500097777777778
0.497;0.4935;0.494333333333333;0.499935714285714;0.499986666666667
0.4988;0.498233333333333;0.499813333333333;0.49125;0.490506666666667
0.4944;0.4848;0.496013333333333;0.497907142857143;0.495786666666667
0.5012;0.500066666666667;0.499893333333333;0.5;0.499191111111111
0.4988;0.5001;0.4996;0.500235714285714;0.500017777777778
0.5;0.4991;0.495493333333333;0.496207142857143;0.500017777777778
0.5008;0.499833333333333;0.500053333333333;0.499978571428571;0.497453333333333
0.5;0.499866666666667;0.4976;0.499957142857143;0.497284444444444
0.5;0.497933333333333;0.49984;0.500042857142857;0.499346666666667
0.4928;0.495266666666667;0.49296;0.500035714285714;0.499755555555556
0.4916;0.4994;0.48008;0.499478571428571;0.489115555555556
0.5;0.5;0.497413333333333;0.496857142857143;0.49864
0.4824;0.4924;0.499386666666667;0.49505;0.499288888888889
0.4944;0.4971;0.497133333333333;0.499328571428571;0.499871111111111
0.5;0.4905;0.49372;0.499357142857143;0.500097777777778
0.4968;0.4986;0.492426666666667;0.498514285714286;0.496675555555556
