2 Raters;4 Raters;6 Raters;8 Raters;10 Raters
-1;-0.339122539793207;-0.200005490158613;-0.148098944824656;-0.111657350574615
-1.00137051792829;-0.333390034715622;-0.203377722024785;-0.144111959774671;-0.127361344960937
-1.00562886291426;-0.333561034508903;-0.200746678678684;-0.142884925646695;-0.113256981697151
-1.00716095857382;-0.33899420645017;-0.224034439450794;-0.142860208816894;-0.115778779239445
-1.00563896986754;-0.350628366822013;-0.200085047118993;-0.146111124322632;-0.112118575406716
-1.01055546203532;-0.33612520187751;-0.200209923409923;-0.143221600537759;-0.111118919114843
-1.00081644270998;-0.335906757046;-0.200022935762788;-0.14296795317744;-0.111913612687317
-1;-0.336559543775492;-0.209322204300366;-0.142972766387734;-0.111128416931418
-1.00009105723933;-0.333725401274563;-0.201449305788891;-0.142884761281964;-0.111112973690017
-1;-0.337897015828275;-0.203057761786768;-0.145506552041686;-0.111206660024728
-1.0031268778373;-0.3410873746247;-0.204485416054558;-0.154003818904091;-0.111338473738742
-1.00009097725569;-0.333862781931038;-0.20113797711077;-0.142931054992951;-0.111271277369523
-1.00312830721601;-0.336540559805383;-0.201867470013253;-0.155836817415771;-0.116544358850835
-1.03126476209856;-0.33356376956377;-0.200092874396344;-0.143642500184946;-0.113442390231278
-1.0144942579768;-0.333390758981515;-0.200571035673626;-0.147163859236246;-0.111111111111111
-1.00537942590061;-0.340540114614296;-0.205441226156493;-0.143004554367303;-0.11120109344916
-1.00225490010961;-0.335477541819789;-0.200218891492164;-0.151403080560776;-0.119623383926387
-1.00985082505032;-0.34834876623449;-0.204243776094077;-0.144880805233501;-0.115091394672615
-1.00008721820591;-0.333333333333333;-0.200144493726927;-0.142884882259861;-0.111970096338368
-1.00225490010961;-0.333860267778256;-0.200485076403465;-0.142869863082612;-0.111204844164957
-1.00009097725569;-0.334442411603296;-0.204899490268009;-0.146792653563979;-0.111142908176703
-1.00081859874222;-0.333827022458748;-0.200023111387678;-0.14293774370635;-0.113493945321755
-1.00036763236763;-0.333871961355648;-0.202577417656608;-0.142966356117508;-0.113724969430291
-1.00009497625594;-0.336322636506807;-0.200363306436111;-0.142860212311734;-0.111856478492059
-1.01258623075251;-0.338930039653453;-0.207480299688358;-0.142929275076306;-0.111381669025176
-1.01415693958346;-0.334229799939634;-0.219286490173906;-0.143450470412517;-0.120465956915745
-1.00321110009911;-0.333390985586937;-0.202778213490753;-0.145871577795535;-0.112450606477771
-1.0282873720113;-0.341776478678126;-0.200719901337989;-0.147679767102536;-0.111774062459945
-1.01008570404532;-0.336941456397542;-0.203085886533073;-0.143549221550752;-0.111259336642241
-1.00035164835165;-0.344180851787795;-0.206426802965519;-0.143570287169068;-0.111128913420077
-1.00600680805174;-0.335312788262518;-0.208209299063288;-0.144260973041344;-0.11441507368442
-1.00009097725569;-0.338734926712327;-0.200301046911293;-0.144742708758862;-0.111306595617222
-1.02660259871677;-0.335810694241736;-0.213118224842876;-0.145768366626818;-0.114148919712173
-1.00428881992548;-0.341081161688328;-0.200093622155779;-0.144192084601807;-0.121616489533677
-1.00438175200849;-0.33514410999949;-0.206343243471891;-0.143064846973738;-0.120520495382006
-1.02663902700378;-0.333347791874131;-0.200051669749918;-0.145993472702803;-0.114888221965957
-1.00085236187892;-0.349578379526012;-0.200022295360079;-0.14451764673854;-0.111112970450543
-1.00146932505072;-0.358838102406286;-0.209116635649166;-0.146910038435513;-0.114279815356704
-1.00907664811794;-0.333392665167635;-0.202648724270884;-0.143855273004181;-0.111733726930194
-1.00035964035964;-0.335465648931423;-0.205446053040484;-0.142857142857143;-0.11340978390222
-1.02481916647767;-0.335501804085737;-0.202729623481605;-0.142883201884076;-0.112277950923531
-1.0052534440294;-0.333390647893391;-0.216555969914118;-0.145267289385925;-0.111234118448234
-1.00033694327237;-0.333348291842883;-0.200696718620292;-0.155249124027161;-0.112122546265706
-1.0008351209778;-0.336142199730708;-0.202577883356834;-0.142962028450665;-0.111405184314651
-1;-0.333554534369266;-0.201114908009985;-0.151251775281698;-0.112561497380853
-1.00848739085898;-0.333458158121262;-0.200146705523138;-0.143733223602083;-0.119695122057936
-1.00037546450546;-0.333333333333333;-0.202332977253665;-0.143876843646701;-0.115008385454867
-1.00312830721601;-0.335754019382146;-0.20005432935143;-0.142966734277597;-0.119470626347853
-1.00076256395657;-0.335033892701988;-0.200274258969502;-0.150060279599301;-0.114347748052131
-1.00588335338545;-0.336595781826382;-0.200022992882327;-0.14597931181489;-0.111234684446197
-1.0151297022667;-0.336189959403386;-0.200022046261605;-0.143563257665153;-0.112448004620973
-1.01258623075251;-0.334995866289523;-0.200149701965119;-0.14311833171791;-0.111118558516935
-1.01031113944312;-0.333346708608501;-0.205601422131594;-0.143299359159735;-0.123965402620396
-1.00319823515901;-0.333348050746939;-0.202827314034926;-0.145791775245432;-0.11171019998351
-1.00235427869532;-0.333575686522774;-0.200206296121482;-0.153940130833599;-0.111201370134595
-1.00230458940247;-0.345153463474973;-0.200022933629651;-0.144160106750924;-0.131815309505217
-1.01031113944312;-0.335823140982554;-0.211263232820154;-0.154751885574758;-0.11126601284227
-1.00889329412844;-0.333466363501868;-0.205266796362838;-0.144426594441242;-0.116478425771009
-1.00143234922803;-0.333347397454572;-0.200547521801393;-0.142860110706182;-0.11211037444202
-1.00225490010961;-0.333333333333333;-0.201720640931373;-0.166038031100554;-0.111140125175174
-1.00008497875531;-0.333567712278346;-0.2;-0.145831650763637;-0.117327438607941
-1.00225490010961;-0.33506404913219;-0.201716393567876;-0.144306547136716;-0.113548583798087
-1.01608069995757;-0.33454297216886;-0.203425667001403;-0.145760058632071;-0.112808869552847
-1.00085308056872;-0.333392985087062;-0.20013984216115;-0.143382137371972;-0.112683230195116
-1.00419200683461;-0.334047444526181;-0.202807109795579;-0.143100261831504;-0.111139495073405
-1.01078089522641;-0.334026872973878;-0.208320705757812;-0.148132444131565;-0.11309403386163
-1.00220720058196;-0.334755000507245;-0.200951216727419;-0.149408945648023;-0.111846381486429
-1.00035964035964;-0.335770189236378;-0.200943800579406;-0.147243930496442;-0.111180459301141
-1.00868250329252;-0.340685855129734;-0.200693145447755;-0.143059745143554;-0.111234572004722
-1.00035964035964;-0.333877748252773;-0.20005365005401;-0.154892930850819;-0.115216341395775
-1.00575737151424;-0.344873326598831;-0.203402918375749;-0.146481116729327;-0.117467393551075
-1.00036763236763;-0.345662804517714;-0.200052601250319;-0.143032425538153;-0.11976061859641
-1.03053801263091;-0.341405454910553;-0.20320124651377;-0.145589256448675;-0.114715400513958
-1.01032058304032;-0.333569417306021;-0.214136245619669;-0.143666417560496;-0.112832637685637
-1.02104144067002;-0.3485422408176;-0.211053880545719;-0.142885564281275;-0.111388056980468
-1.00457537781532;-0.334543420307685;-0.20028479097594;-0.144821489724124;-0.112182515135433
-1;-0.333571814861345;-0.200354651915891;-0.145763897852283;-0.115057271697685
-1.03516188780586;-0.333463355193112;-0.203151258016326;-0.142869751865028;-0.118376464016057
-1.00700217900456;-0.342617872932194;-0.200005402694382;-0.144803973069326;-0.11225968295626
-1.00036011996646;-0.339089150122758;-0.2021746599917;-0.143552281615551;-0.111997302983477
-1.0103394705009;-0.345697844536944;-0.200463524902101;-0.149410686152678;-0.111111111111111
-1.00457925919808;-0.33424552355081;-0.20004952735176;-0.14341315979741;-0.112227414904834
-1.00215751123973;-0.333466473451004;-0.200005904606359;-0.142869393111921;-0.120548488382841
-1.00334237933389;-0.337026005835066;-0.201543315045795;-0.146478034786806;-0.111183334710199
-1.0226855876999;-0.334309906415996;-0.208332467055163;-0.145510060261766;-0.113972607648604
-1.00748489266408;-0.333469471764655;-0.208123063013703;-0.143391910967567;-0.115217251771611
-1.00312830721601;-0.333394704659624;-0.20703846335593;-0.157167680704403;-0.113384470150076
-1.00467219071873;-0.365435701140807;-0.208193093517716;-0.143951295533368;-0.111230949870414
-1.04237366723387;-0.333391652086978;-0.203782531993054;-0.143154349365132;-0.115597012870706
-1;-0.334523361965862;-0.200798044559223;-0.142907842835137;-0.111265386142782
-1.00008905773913;-0.335864949014277;-0.201809869567183;-0.146508384554743;-0.114307584683582
-1.00143171132212;-0.340013268416502;-0.200005830712116;-0.143762705507267;-0.111667050046349
-1.00225688992419;-0.334476260413448;-0.213107977722933;-0.146699348329871;-0.120814760600805
-1.00008297925519;-0.333464134757532;-0.201904841160482;-0.144562524812424;-0.113530261221048
-1.01481851430738;-0.333393998167731;-0.200367024131498;-0.145778689607017;-0.121943177781089
-1.02430299832849;-0.333725318046775;-0.213806040236818;-0.145035552075724;-0.115735904679631
-1.02892236298879;-0.333346883042123;-0.200342506918189;-0.145740890485697;-0.111177967042976
