2 Raters;4 Raters;6 Raters;8 Raters;10 Raters
0.838383838383838;0.918831168831169;0.906103286384977;0.922060533581452;0.922475469023412
0.813258636788049;0.884057971014493;0.893512680397926;0.94308140213274;0.934455667789001
0.776218085647442;0.900769039940461;0.931285712545231;0.887292194984502;0.927372193925674
0.808;0.919933034901918;0.878844255879117;0.96692930311774;0.93738571178506
0.836801305589555;0.904214559386973;0.920271260997068;0.893330756089856;0.938158415129616
0.78021978021978;0.878215332689615;0.938349446546168;0.950101498089114;0.934882573884033
0.85583359077335;0.859219371414494;0.898726851851852;0.9353238988656;0.93392057828113
0.828399828399829;0.860796346752905;0.953888275133292;0.894243826975034;0.899301825993555
0.762700895264804;0.953121478476448;0.910859371372859;0.950545735535593;0.944931037408978
0.877600979192166;0.926637321595305;0.901866666666667;0.940034702139965;0.929280565755474
0.858856739590685;0.893004754385511;0.905965045592706;0.946234215382827;0.932417411409008
0.84;0.877600979192166;0.911996088715054;0.920642504493436;0.929987914465511
0.782986111111111;0.928276851353774;0.88868778280543;0.945850567966346;0.950851683613384
0.785499785499786;0.872665534804754;0.932533733133434;0.914429832462619;0.922756981580511
0.759799104705754;0.959803034870867;0.903653151344842;0.933067719888408;0.927502263865642
0.798711755233494;0.87000547345375;0.907007041858062;0.909086706627425;0.947488905257212
0.875;0.864001087991296;0.910859371372859;0.959903917906984;0.904692485606552
0.899183385421917;0.889338451429955;0.915412587412587;0.918460855132431;0.936216637964154
0.869791666666667;0.882979345854543;0.937585963776743;0.902827451245023;0.970602933827204
0.913194444444444;0.928888888888889;0.871956224350205;0.887958035191362;0.927608903643762
0.854756717501816;0.875013723155397;0.922434092063345;0.923330338424678;0.889903318803289
0.835796387520526;0.904800761593908;0.915661709746874;0.92698529472773;0.922250029270577
0.873896595208071;0.872212638170085;0.90616202690022;0.937476954646745;0.935282374765738
0.856777493606138;0.834615066567435;0.911515467776883;0.912925170068027;0.952533324398429
0.896254798215582;0.914279058933147;0.926305563929923;0.947003900998062;0.970323796569139
0.914199914199914;0.833158831090341;0.922081411490753;0.899529042386185;0.900904718832952
0.882061563863663;0.901798941798942;0.858989424206816;0.887398549661601;0.927181372995212
0.842890809112333;0.918400652794778;0.876260144848419;0.931610748753169;0.94440686348416
0.879807692307692;0.890626516013513;0.904977375565611;0.955525460306929;0.942926283587882
0.826388888888889;0.881691807157646;0.895273529006477;0.911227273769401;0.950536112442831
0.831862126944094;0.908067111008963;0.917948717948718;0.915178571428571;0.963630655030318
0.814643188137164;0.880784132752637;0.912790697674419;0.906000285228142;0.920060249327875
0.834642414220752;0.873630642861412;0.945887445887446;0.947762789395488;0.959869748669969
0.747793190416141;0.893004754385511;0.949048294937584;0.925032118296093;0.940229269815781
0.83974358974359;0.875;0.924566958465263;0.925996072832834;0.936626621167356
0.815856777493606;0.846307538615231;0.879425837320574;0.925528105979234;0.908162842093413
0.739583333333333;0.832645986492141;0.943553178847297;0.899783597596719;0.917333196632921
0.791666666666667;0.8998998998999;0.913293803259511;0.928208391460062;0.972556826489411
0.817795323413301;0.833333333333333;0.937044593412999;0.915103211806509;0.931910889924669
0.770220588235294;0.848968523667319;0.941034767914285;0.889670180417788;0.943165672065928
0.817795323413301;0.935282062344947;0.910565066172818;0.90715667311412;0.947174316807309
0.811695784077832;0.834615066567436;0.957436583942608;0.903617840944773;0.938894639981596
0.759132878362104;0.965550502962657;0.927884615384616;0.949625130453364;0.942218524207772
0.819548872180451;0.911345159889004;0.914914391324058;0.894908674351929;0.929418271192406
0.742599742599743;0.934894160177499;0.925437688080995;0.918087685629555;0.900051712374902
0.808;0.945749838944834;0.929809269305318;0.941541834124954;0.976453370428331
0.898775179674056;0.914666666666667;0.903705964127081;0.907460960092539;0.932222872882642
0.797979797979798;0.874521613652048;0.857058632431327;0.882553708768731;0.935183154257352
0.840455840455841;0.878721727002607;0.933657523891189;0.918933525490902;0.93953046117308
0.808;0.888212756366915;0.882083196855552;0.923152829809716;0.938164957435341
