2 Raters;4 Raters;6 Raters;8 Raters;10 Raters
0.4952;0.492833333333333;0.41184;0.499571428571429;0.481582222222222
0.482;0.4888;0.475946666666667;0.470607142857143;0.49504
0.492;0.4539;0.456133333333333;0.488007142857143;0.471222222222222
0.4688;0.458;0.489786666666667;0.486021428571429;0.486257777777778
0.491;0.487233333333333;0.485;0.498921428571429;0.463564444444444
0.455;0.479266666666667;0.475986666666667;0.472414285714286;0.481222222222222
0.4856;0.473566666666667;0.46084;0.469542857142857;0.464093333333333
0.4662;0.490933333333333;0.46268;0.408742857142857;0.476702222222222
0.466;0.4622;0.478653333333333;0.462207142857143;0.492315555555556
0.4902;0.5;0.468946666666667;0.482435714285714;0.490235555555556
0.4972;0.482933333333333;0.467986666666667;0.491592857142857;0.499848888888889
0.5008;0.490366666666667;0.500013333333333;0.490571428571429;0.460288888888889
0.461;0.488;0.491173333333333;0.48155;0.470248888888889
0.4664;0.471333333333333;0.474413333333333;0.475821428571429;0.448831111111111
0.4592;0.4976;0.498226666666667;0.46425;0.493511111111111
0.4976;0.487233333333333;0.494973333333333;0.463607142857143;0.469777777777778
0.4818;0.490766666666667;0.478666666666667;0.481014285714286;0.496804444444444
0.496;0.482;0.496546666666667;0.477442857142857;0.449453333333333
0.4626;0.498533333333333;0.48068;0.496264285714286;0.476257777777778
0.461;0.492266666666667;0.40624;0.490978571428571;0.481964444444444
0.482;0.493633333333333;0.481386666666667;0.447271428571429;0.490537777777778
0.4872;0.4903;0.498013333333333;0.484264285714286;0.485933333333333
0.476;0.456566666666667;0.497386666666667;0.445642857142857;0.491062222222222
0.4892;0.453533333333333;0.48976;0.492214285714286;0.477537777777778
0.4824;0.447466666666667;0.4976;0.478478571428571;0.456786666666667
0.467;0.490366666666667;0.496253333333333;0.455078571428571;0.421608888888889
0.424;0.492333333333333;0.472973333333333;0.450528571428571;0.439475555555556
0.446;0.490233333333333;0.4582;0.490914285714286;0.499684444444444
0.4994;0.472733333333333;0.491173333333333;0.489892857142857;0.467293333333333
0.461;0.465333333333333;0.483853333333333;0.486828571428571;0.467244444444444
0.4766;0.489566666666667;0.45504;0.480121428571429;0.482733333333333
0.4856;0.433533333333333;0.489306666666667;0.497771428571429;0.475417777777778
0.484;0.4882;0.492813333333333;0.499107142857143;0.465186666666667
0.4766;0.4829;0.458;0.443064285714286;0.498217777777778
0.5;0.480366666666667;0.477293333333333;0.468157142857143;0.480497777777778
0.49;0.488033333333333;0.46464;0.498871428571429;0.45012
0.4626;0.488166666666667;0.448813333333333;0.466885714285714;0.481208888888889
0.4808;0.466233333333333;0.484413333333333;0.492585714285714;0.49396
0.4944;0.480033333333333;0.47668;0.488057142857143;0.43084
0.4352;0.485566666666667;0.4636;0.469442857142857;0.4888
0.4952;0.4636;0.492053333333333;0.484742857142857;0.475404444444444
0.4784;0.4538;0.485613333333333;0.470721428571429;0.494648888888889
0.4984;0.483866666666667;0.425266666666667;0.432528571428571;0.499986666666667
